LocationID,LocationName,StateAbbr,StateDesc,TotalPopulation
53063,Spokane,WA,Washington,"551,455"
56007,Carbon,WY,Wyoming,"14,334"
54065,Morgan,WV,West Virginia,"17,649"
55021,Columbia,WI,Wisconsin,"58,091"
56043,Washakie,WY,Wyoming,"7,710"
56031,Platte,WY,Wyoming,"8,546"
53059,Skamania,WA,Washington,"12,640"
53029,Island,WA,Washington,"86,267"
54049,Marion,WV,West Virginia,"55,807"
54019,Fayette,WV,West Virginia,"39,072"
54033,Harrison,WV,West Virginia,"64,639"
55011,Buffalo,WI,Wisconsin,"13,419"
55117,Sheboygan,WI,Wisconsin,"117,752"
54039,Kanawha,WV,West Virginia,"174,805"
56045,Weston,WY,Wyoming,"6,808"
55035,Eau Claire,WI,Wisconsin,"107,903"
55105,Rock,WI,Wisconsin,"164,278"
55129,Washburn,WI,Wisconsin,"16,930"
55031,Douglas,WI,Wisconsin,"44,264"
55077,Marquette,WI,Wisconsin,"15,838"
53021,Franklin,WA,Washington,"99,034"
54109,Wyoming,WV,West Virginia,"20,277"
56005,Campbell,WY,Wyoming,"47,498"
54035,Jackson,WV,West Virginia,"27,593"
55099,Price,WI,Wisconsin,"14,102"
55029,Door,WI,Wisconsin,"30,562"
56039,Teton,WY,Wyoming,"23,232"
